Price,Close,High,Low,Open,Volume,RSI,SMA20,SMA50,MACD,Signal_Line,Signal,Position,Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2025-10-01,965.25,969.5999755859376,946.0,952.7000122070312,25350832.0,48.00001148895958,961.7450012207032,978.1989245605469,-5.840287011810119,-6.118936687121036,-1,-1,0.014984227129337446,-0.014984227129337446,1.0153051512561517,1.0065022334871359
2025-10-03,965.1500244140624,966.75,952.0,952.0,26658296.0,48.303108022047695,961.9400024414062,977.4807482910156,-4.83014516825483,-5.861178383347796,-1,-1,-0.00010357481060618845,0.00010357481060618845,1.0151999912174028,1.006606481765344
2025-10-06,973.4500122070312,977.4000244140624,962.0,971.9000244140624,18542683.0,54.4818082812882,962.4425018310546,976.7569982910156,-3.3215718182439105,-5.353257070327019,-1,-1,0.008599686663229189,-0.008599686663229189,1.0239303930423855,0.9979499814289865
2025-10-07,982.5,989.8499755859376,971.0,974.0,25535736.0,59.75079402745318,963.2675018310548,976.3149987792968,-1.3798521124629133,-4.558576078754197,-1,-1,0.009296818202765733,-0.009296818202765733,1.033449687758787,0.9886722218761878
2025-10-08,978.7000122070312,985.9000244140624,974.5499877929688,976.0,15939710.0,57.28793932362556,963.9450012207031,975.842999267578,-0.1459698636409712,-3.676054835731552,-1,-1,-0.0038676720539122522,0.0038676720539122522,1.0294526432823181,0.9924960817992176
2025-10-09,977.0999755859376,979.0,970.1500244140624,974.5,15370950.0,50.1334787094126,964.5049987792968,975.2999987792969,0.6947722232249589,-2.80188942394025,-1,-1,-0.0016348590999661905,0.0016348590999661905,1.0277696332604638,0.9941186730502278
2025-10-10,980.9000244140624,986.2000122070312,978.0999755859376,979.0,13757080.0,60.18921766694921,965.1600006103516,974.7019995117188,1.6486934545148415,-1.911772848249232,-1,-1,0.0038891095313413615,-0.0038891095313413615,1.0317667419372003,0.9902524366435838
2025-10-13,977.0,981.0,972.0,974.2999877929688,18634254.0,59.15591712850463,965.6450012207032,973.9839990234376,2.0661660505061263,-1.1161850684981605,-1,-1,-0.003975965253331548,0.003975965253331548,1.0276644732217148,0.9941896459237055
2025-10-14,977.1500244140624,980.4500122070312,967.0,970.0,22934382.0,65.82075927408465,966.1500030517578,973.345,2.381667427398611,-0.4166145693188062,-1,-1,0.00015355620681933857,-0.00015355620681933857,1.0278222774801058,0.9940369819328184
2025-10-15,978.25,984.9000244140624,973.3499755859376,975.0,23310447.0,73.44826171005604,966.720004272461,972.7880004882812,2.689460946891927,0.2046005339233404,-1,-1,0.001125697752089927,-0.001125697752089927,1.028979294707413,0.9929179967367624
2025-10-16,994.3499755859376,996.5999755859376,981.5,982.6500244140624,22936566.0,80.52125178123802,968.1125030517578,972.755,4.184289124895599,1.000538252117792,-1,-1,0.01645793568713283,-0.01645793568713283,1.045914169763099,0.976576616203872
2025-10-17,1002.5499877929688,1009.0,986.0,993.9500122070312,25210511.0,87.6801855851533,969.3950012207032,973.03,5.961898624178502,1.9928103265299344,-1,-1,0.008246605730742873,-0.008246605730742873,1.0545394115493325,0.9685231738841757
2025-10-20,1002.9500122070312,1020.0,997.0,997.0,22195202.0,86.84392613258764,971.1975006103517,973.2359997558592,7.318581534149644,3.057964568053876,-1,-1,0.00039900695120764773,-0.00039900695120764773,1.0549601801048631,0.9681367264053903
2025-10-21,1007.7000122070312,1010.0,1004.0,1006.0,3471600.0,87.54964660268905,973.3725006103516,973.4359997558594,8.677024480319005,4.1817765505069024,-1,-1,0.004736028657646996,-0.004736028657646996,1.0599565017505161,0.9635516031246139
