Price,Close,High,Low,Open,Volume,RSI,SMA20,SMA50,MACD,Signal_Line,Signal,Position,Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2025-09-24,1383.0,1396.0,1380.4000244140625,1385.300048828125,5922759.0,62.83853663826737,1384.230010986328,1397.3228564453125,-0.0602547730345577,-1.5075813597881491,-1,-1,-0.0048928252908457814,0.0048928252908457814,1.0718051849493078,0.9530017775082691
2025-09-25,1372.4000244140625,1384.5,1369.0,1381.300048828125,11411143.0,48.50918956299704,1383.5550109863282,1395.18103515625,-1.7014710339260546,-1.5463592946157303,-1,-1,-0.007664479816296144,0.007664479816296144,1.0635903557422623,0.9603060403968756
2025-09-26,1377.5999755859375,1382.699951171875,1366.0,1372.0,9879109.0,49.49379968116177,1384.5750122070312,1393.1392309570313,-2.553123326795003,-1.7477121010515848,-1,-1,0.0037889471578049783,-0.0037889471578049783,1.0676202433977209,0.9566674915544909
2025-09-29,1372.800048828125,1389.0,1368.0,1381.5999755859375,14231999.0,48.14009519891873,1385.5200134277345,1391.1846948242187,-3.574176991896138,-2.113005079220496,-1,-1,-0.003484267452727674,0.003484267452727674,1.063900368931777,0.960000776958397
2025-09-30,1364.0,1377.0999755859375,1362.800048828125,1377.0999755859375,14604684.0,43.460758162999646,1385.3950134277345,1389.0621264648437,-5.035414647516518,-2.6974869928797003,-1,-1,-0.00641029175052632,0.00641029175052632,1.0570804571734318,0.9661546620194322
2025-10-01,1368.699951171875,1378.5999755859375,1362.699951171875,1367.0,12045916.0,42.53572248794273,1385.2000122070312,1387.9777856445312,-5.74795044208372,-3.307579682720504,-1,-1,0.0034457120028408283,-0.0034457120028408283,1.0607228519926828,0.9628255713039112
2025-10-03,1363.4000244140625,1371.5999755859375,1356.9000244140625,1363.199951171875,12842347.0,32.71331971947801,1385.405010986328,1387.1021875,-6.663487453355401,-3.978761236847484,-1,-1,-0.003872234198061264,0.003872234198061264,1.0566154846905316,0.9665538574078821
2025-10-06,1375.0,1377.4000244140625,1359.0,1360.0,12396580.0,37.6899083294993,1385.405010986328,1386.2235302734375,-6.37949717381116,-4.458908424240219,-1,-1,0.008508123352075403,-0.008508123352075403,1.0656052995699916,0.9583302979626316
2025-10-07,1384.800048828125,1395.9000244140625,1375.9000244140625,1376.0,11244040.0,39.99997618134571,1385.7200134277343,1385.9731469726562,-5.302526567664927,-4.627632052925161,-1,-1,0.007127308238636276,-0.007127308238636276,1.0732001970007512,0.9514999825346278
2025-10-08,1367.4000244140625,1389.0,1364.5,1384.800048828125,8525081.0,29.17409518215797,1385.2800170898438,1385.5978735351562,-5.786354660636107,-4.85937657446735,-1,-1,-0.012565008521473686,0.012565008521473686,1.0597154273801894,0.9634555879233574
2025-10-09,1377.800048828125,1380.0,1369.0999755859375,1374.0,8826633.0,34.577115938596336,1385.32001953125,1385.5122729492186,-5.269849314000112,-4.941471122373903,-1,-1,0.00760569272222944,-0.00760569272222944,1.0677752972938492,0.9561278407700974
2025-10-10,1381.699951171875,1388.0,1375.0999755859375,1377.800048828125,6373084.0,39.007646899731945,1385.2400146484374,1384.9170166015624,-4.494021299168708,-4.851981157732864,0,-1,0.002830528527754783,-0.002830528527754783,1.0707976657340714,0.953421493640617
2025-10-13,1375.0,1377.699951171875,1367.800048828125,1376.9000244140625,7600682.0,42.696618939471,1384.2400146484374,1384.327204589844,-4.369433958818263,-4.755471717949945,-1,-1,-0.00484906376828953,0.00484906376828953,1.0656052995699914,0.9580446952613381
2025-10-14,1375.9000244140625,1388.0,1370.0999755859375,1380.0,9768174.0,43.49857203704824,1383.0700134277345,1384.1518115234376,-4.150231856182245,-4.634423745596405,-1,-1,0.0006545632102272769,-0.0006545632102272769,1.066302805595713,0.9574175944500666
2025-10-15,1374.300048828125,1384.0,1372.699951171875,1383.0,10882743.0,45.72272554865783,1381.5200134277345,1383.874697265625,-4.0588296076252846,-4.519304918002181,-1,-1,-0.0011628574442528183,0.0011628574442528183,1.0650628474403985,0.9585309346270314
2025-10-16,1398.300048828125,1400.5,1375.0,1375.0999755859375,12315932.0,61.251122869199925,1380.7450134277344,1383.722998046875,-2.0264337763328517,-4.020730689668315,-1,-1,0.017463435310553166,-0.017463435310553166,1.0836625035783474,0.9417916916570082
2025-10-17,1416.800048828125,1423.300048828125,1399.0999755859375,1401.0,19335561.0,65.26485215111265,1380.8350158691403,1384.3357250976562,1.0647758781135508,-3.0036293761119417,-1,-1,0.013230350678671732,-0.013230350678671732,1.0979997385180162,0.9293314573101265
2025-10-20,1466.800048828125,1473.800048828125,1433.300048828125,1440.0,24721978.0,77.07375556383735,1383.8050170898437,1385.9265356445312,7.463133574581661,-0.9102767859732211,-1,-1,0.035290794944111026,-0.035290794944111026,1.136749022138743,0.896534611415083
2025-10-21,1465.199951171875,1474.0,1460.0,1468.0,2066169.0,80.40865702036756,1387.5350158691406,1387.553076171875,12.263398810637227,1.7244583333488683,-1,-1,-0.0010908764678105864,0.0010908764678105864,1.1355089693806852,0.8975126199252533
